lon,lat,name,number
9.23505930238562,45.5775915932341,Via Bormida,"8"
9.23374710569096,45.5768201894528,Via Della Taccona,"98"
9.30757731330595,45.5908039526251,Via Carlo Emilio Gadda,"2"
9.30830210584492,45.5902979611628,Via Carlo Emilio Gadda,"3"
9.31598580413714,45.5930717115553,Viale Liberta',"247"
9.31487116095705,45.5923502274378,Viale Liberta',"241"
9.29218717894315,45.5849674656707,Via Giovanni Battista Aguggiari,"2"
9.29243730119972,45.5851146941364,Via Giovanni Battista Aguggiari,"7"
9.29220182200686,45.5851287982038,Via Giovanni Battista Aguggiari,"5"
9.29219198182716,45.5891026568702,Viale Liberta',53B
9.29596499635586,45.5898490188154,Viale Liberta',83E
9.29544366297662,45.5897513573317,Viale Liberta',"79"
9.3006736045468,45.5852917311457,Via Correggio,"40"
9.29950943002812,45.5864645145564,Via Correggio,"74"
9.30070738437689,45.5875414604976,Via Della Guerrina,"11"
9.30169475072115,45.5881869111123,Via Alessandro Mazzucotelli,"4"
9.29939477037544,45.5875044036512,Via Della Guerrina,"7"
9.29728332565228,45.5876179118213,Via Della Guerrina,"1"
9.29788421780832,45.5876118550255,Via Della Guerrina,"3"
9.29706926760815,45.5892656062987,Via Gallarana,62C
9.30524620195479,45.5852927639825,Via Gaetano Previati,"23"
9.30401659692623,45.5854850549744,Via Giorgio Vasari,"14"
9.30424076071262,45.5854529546838,Via Giorgio Vasari,"12"
9.30381151419409,45.5857871251551,Via Giorgio Vasari,"18"
9.30310138590887,45.5872291176944,Via Della Guerrina,"29"
9.30472484301232,45.5872608117116,Via Della Guerrina,31A
9.30495353289301,45.5874717159546,Via Della Guerrina,31B
9.30582221787513,45.5880904446654,Via Don Attilio Valentini,"14"
9.3057453251393,45.5880951509863,Via Don Attilio Valentini,"16"
9.30545542718013,45.5881229294971,Via Don Attilio Valentini,"18"
9.30567105779576,45.589175433467,Via Giovanni Papini,"15"
9.30574314587931,45.5891707400563,Via Giovanni Papini,"17"
9.30553970265145,45.5891847858615,Via Giovanni Papini,"11"
9.30582164255511,45.5891660294441,Via Giovanni Papini,"19"
9.30541155368967,45.5891941295334,Via Giovanni Papini,7A
9.30525584423018,45.5891450402292,Via Giovanni Papini,"5"
9.30402642289476,45.5887927883737,Via Giovanni Bertacchi,11D
9.30405640919653,45.5890042230034,Via Giovanni Bertacchi,"11"
9.30409751557622,45.5886035871981,Via Giovanni Bertacchi,"15"
9.30394379869541,45.5886264987795,Via Giovanni Bertacchi,"13"
9.3039588766109,45.5887479631301,Via Giovanni Bertacchi,11E
9.30310925145017,45.5886917141339,Via Amedeo Modigliani,"50"
9.30239030207598,45.5893956702492,Via Giovanni Bertacchi,"10"
9.30409661556425,45.5893281428724,Via Giovanni Bertacchi,9B
9.30676558809511,45.5908567658479,Via Carlo Emilio Gadda,"4"
9.30418441466428,45.5901559827563,Via Giovanni Bertacchi,"7"
9.30530313865638,45.5913680966674,Via Della Villora,"8"
9.30531660172256,45.5914866127706,Via Della Villora,"12"
9.3053129770365,45.591446117988,Via Della Villora,"10"
9.3041968001721,45.5918570836488,Via Parmenide,"9"
9.30493614059583,45.5919586149291,Via Parmenide,"11"
9.30514728594336,45.5930696465945,Via Della Villora,30H
9.30593867478353,45.5930135239873,Via Della Villora,30A
9.30215683975652,45.5924790384755,Via Giacomo Tosi,"12"
9.30217255145295,45.5924204904709,Via Giacomo Tosi,"10"
9.30213952412924,45.5925375817184,Via Giacomo Tosi,"14"
9.30212218564914,45.5925916335238,Via Giacomo Tosi,"16"
9.30218831142214,45.5923709433278,Via Giacomo Tosi,"8"
9.30085796910721,45.5938370706561,Via Ragazzi Del 99,"14"
9.30532242564492,45.5928576553469,Via Della Villora,"30"
9.3021080522784,45.59264567685,Via Giacomo Tosi,"18"
9.30266459105016,45.5924281889022,Via Luigi Modorati,"1"
9.3009785997173,45.5921176176424,Via Roald Amundsen,"18"
9.30109016989439,45.5917032869799,Via Roald Amundsen,"14"
9.30111226987588,45.5916402217794,Via Roald Amundsen,"12"
9.3027767262192,45.5912262952259,Via Giacomo Tosi,"2"
9.30272796588643,45.5913974433278,Via Giacomo Tosi,"4"
9.30333236552352,45.5917378688224,Via Parmenide,"7"
9.30128843557508,45.5910187067497,Via Roald Amundsen,"6"
9.30049782369059,45.5918173590661,Via Amerigo Vespucci,8D
9.2999573536417,45.5917422710312,Via Amerigo Vespucci,8B
9.30080896090312,45.5918615361724,Via Amerigo Vespucci,8E
9.29996332406191,45.5904551492373,Via Amerigo Vespucci,2A
9.29993340246236,45.5905542387436,Via Amerigo Vespucci,2B
9.29994916388948,45.5905046918894,Via Amerigo Vespucci,"2"
9.29983581732708,45.5908875137059,Via Amerigo Vespucci,6B
9.2998232367782,45.5909325516956,Via Amerigo Vespucci,"6"
9.29980276339278,45.5910001128827,Via Amerigo Vespucci,6E
9.29979176135882,45.5910406462285,Via Amerigo Vespucci,6F
9.29984684459405,45.5908514897866,Via Amerigo Vespucci,6A
9.29981221081045,45.5909685846097,Via Amerigo Vespucci,6D
9.29892835049398,45.5911104072472,Via Eraclito,"5"
9.30031286562524,45.5904902348629,Viale Liberta',"121"
9.29708942087614,45.5900486135458,Viale Liberta',93F
9.29694349734698,45.5900309909536,Viale Liberta',"93"
9.29560922874367,45.5910695297667,Via Molino San Michele,"14"
9.29555368229494,45.5911731849168,Via Molino San Michele,"16"
9.29720185508585,45.5919204738357,Via Luigi Negrelli Di Moldelba,"21"
9.29630760004538,45.5919182963355,Via Luigi Negrelli Di Moldelba,"19"
9.29546641558041,45.5913399290383,Via Molino San Michele,"18"
9.29526998638612,45.5917769670774,Via Molino San Michele,"20"
9.29592621390352,45.5919237854247,Via Luigi Negrelli Di Moldelba,"17"
9.29480085815843,45.5924712370599,Via Emilio De Marchi,"53"
9.29488619139824,45.5937716149526,Via Emilio De Marchi,"41"
9.29343904812039,45.5936655382652,Via Emilio De Marchi,"27"
9.29151592201633,45.592857681511,Via Lecco,"122"
9.29206320862377,45.5923927505681,Via Federico Confalonieri,3A
9.29097698578226,45.592458529403,Via Lecco,"114"
9.29088909898675,45.592508249679,Via Lecco,"116"
9.2909404962608,45.5919095708289,Via Giovanni Da Verazzano,"3"
9.29158099995137,45.5911878853655,Via Ferdinando Magellano,"42"
9.29375096355579,45.5921274033894,Via Federico Confalonieri,"13"
9.29259326107064,45.5907712604652,Via Maria Biffi Levati,"19"
9.29267517667858,45.5908070546054,Via Maria Biffi Levati,"21"
9.29291678527787,45.5907344364006,Via Maria Biffi Levati,"12"
9.28943363617742,45.5902662617065,Via Giovanni Battista Torti,"3"
9.28954697566636,45.5901804650396,Via Giovanni Battista Torti,"7"
9.29219268126647,45.5901647366107,Via Maria Biffi Levati,"4"
9.29199088140456,45.5901877550754,Via Maria Biffi Levati,"1"
9.29162836361654,45.5901211736281,Via Ferdinando Magellano,"18"
9.29167673708116,45.5898690312571,Via Ferdinando Magellano,"16"
9.29165191164901,45.5900266030607,Via Ferdinando Magellano,16A
9.29130205234838,45.5899284937746,Via Marco Polo,"15"
9.29137583827924,45.5899418070929,Via Marco Polo,"17"
9.29122503946973,45.5899106881374,Via Marco Polo,"13"
9.29113657522404,45.5898479066544,Via Marco Polo,"11"
9.29054620370968,45.5897233957572,Via Marco Polo,"3"
9.29169998187085,45.5897159549768,Via Ferdinando Magellano,16B
9.29167682444902,45.5895765076684,Via Ferdinando Magellano,"12"
9.29169050213991,45.5894324568052,Via Ferdinando Magellano,"8"
9.29036693378165,45.5894538306802,Via Giovanni Battista Torti,19B
9.29033992361891,45.5894989043121,Via Giovanni Battista Torti,19A
9.29138997100473,45.5889561889503,Viale Liberta',39D
9.29113004293666,45.5888938446816,Viale Liberta',"39"
9.29039852054698,45.5893637404256,Via Giovanni Battista Torti,"21"
9.29031609513455,45.5895394603525,Via Giovanni Battista Torti,"19"
9.28998430400346,45.5898373269264,Via Giovanni Battista Torti,"13"
9.28942166891374,45.5885606482225,Viale Liberta',37A
9.28923720018495,45.5885251114348,Viale Liberta',35A
9.29032056662144,45.5879193234548,Via Quinto Orazio Flacco,"5"
9.28937436397405,45.5874626822391,Via Giuseppe Ugolini,"5"
9.28950535726275,45.5880068927837,Via Giuseppe Ugolini,"1"
9.28947725358517,45.588150979977,Via Giuseppe Ugolini,1A
9.28947226118721,45.588114988634,Via Giuseppe Ugolini,1C
9.289352030754,45.58717020632,Via Emilio Osculati,"19"
9.28842046291893,45.5876901015541,Via Oreste Pennati,"5"
9.28811615028068,45.5872492444248,Via Emilio Osculati,"11"
9.28835029986474,45.5872759806765,Via Oreste Pennati,"7"
9.28774250687687,45.5873542827326,Via Emilio Osculati,"9"
9.28829718569307,45.5883384666238,Viale Liberta',"27"
9.28746126320834,45.5878230337424,Via Antonio Canova,"36"
9.28689035757786,45.5880539853752,Viale Liberta',"17"
9.28756433081086,45.5882368112728,Via Raffaele Merelli,2B
9.28751813549884,45.5882909245362,Via Raffaele Merelli,"2"
9.28740825425031,45.5884262160068,Via Raffaele Merelli,2A
9.28697824697111,45.5889493368943,Via Raffaele Merelli,10B
9.28694956306692,45.5889809124375,Via Raffaele Merelli,10C
9.2869240840706,45.5890124799238,Via Raffaele Merelli,"10"
9.28756411201044,45.5888218586733,Via Roberto Ardigo',"1"
9.28803028063963,45.5891042066687,Via Roberto Ardigo',"11"
9.28831319262451,45.5892745119432,Via Roberto Ardigo',"11"
9.28910562618404,45.5888044664122,Via Giovanni Caboto,"6"
9.28920835469864,45.5885251844647,Via Giovanni Caboto,"2"
9.28736365985228,45.5884803341792,Via Raffaele Merelli,4A
9.28891924804308,45.589646513118,Via Roberto Ardigo',"19"
9.28622397208411,45.5906253694257,Via Montecassino,"8"
9.28493705476539,45.5912451276351,Via Montecassino,"12"
9.28572060504768,45.5899605738852,Via Francesco Baracca,"12"
9.28322837958627,45.589584237693,Via Antonio Cantore,"22"
9.28088059092044,45.5892434960531,Via Fabio Filzi,"8"
9.28064413935618,45.5893880841211,Via Fabio Filzi,"10"
9.28370440543137,45.5892815321238,Via Antonio Cantore,"12"
9.28206567757072,45.5878094624714,Via Enrico Toti,1A
9.28447450992538,45.5887489002292,Via Antonio Cantore,"8"
9.28390038338915,45.5874673891796,Via Giovanni Randaccio,"11"
9.28339534888117,45.5877341636346,Via Giovanni Randaccio,"5"
9.28628884156986,45.5879384814252,Viale Liberta',"11"
9.28526536711426,45.5874054913081,Via Nino Bixio,"1"
9.28432188548575,45.5865257633895,Via Giovanni Raiberti,5B
9.28539155996941,45.5865308909727,Via Enrico Da Monza,"29"
9.2848106317923,45.5862095198831,Via Giovanni Raiberti,11B
9.28630267924595,45.5856162516326,Via Giovanni Raiberti,"23"
9.28208259647269,45.5857482456094,Via De Leyva,1A
9.28345118693961,45.5851373083305,Via De Leyva,11B
9.28309311522152,45.5853092062869,Via De Leyva,9A
9.28252384067053,45.5855446326592,Via De Leyva,1B
9.2796318607691,45.587554407941,Via Francesco Zanzi,6A
9.27902193652751,45.5877360272816,Via Francesco Zanzi,"10"
9.28181481309302,45.5860324290792,Via San Gerardo,2B
9.28187394498551,45.5860007796846,Via San Gerardo,2A
9.28175888714452,45.5860640615347,Via San Gerardo,2C
9.28221882114025,45.5860719362163,Via Lecco,"7"
9.27979921690596,45.5860823706167,Via Gerardo Dei Tintori,"7"
9.27950388370093,45.5859840915713,Via Gerardo Dei Tintori,5B
9.27376691105735,45.587897123105,Via Giuseppe Parini,"2"
9.27278180489497,45.5876519521668,Via Dante Alighieri,"2"
9.27282975797573,45.587296307186,Via Dei Mille,16B
9.27287269631417,45.5872286971335,Via Dei Mille,16A
9.27279164860877,45.58736840619,Via Dei Mille,"16"
9.27292834613554,45.5871385541963,Via Dei Mille,14C
9.27308427153803,45.5869086650682,Via Dei Mille,"10"
9.27363597050713,45.5866733278981,Via Giovanni Battista Mauri,"5"
9.27341512755563,45.5864038356559,Via Dei Mille,6A
9.27356617615037,45.5861604470092,Via Dei Mille,4C
9.2735311858447,45.5862145368028,Via Dei Mille,"4"
9.27349621732672,45.5862731270336,Via Dei Mille,4D
9.2734644098229,45.5863227086852,Via Dei Mille,4E
9.27360435062969,45.5861018580785,Via Dei Mille,2B
9.27321624563769,45.5866968350043,Via Dei Mille,"8"
9.27439676858699,45.586599504005,Via Alessandro Pennati,"12"
9.274354468298,45.5867976186099,Via Alessandro Pennati,"16"
9.27432584855152,45.5861856372912,Via Alessandro Pennati,"6"
9.27441733796591,45.5865454485922,Via Alessandro Pennati,"10"
9.27437804399167,45.5867030514843,Via Alessandro Pennati,"14"
9.27568956679548,45.5865243834062,Piazza San Pietro Martire,2A
9.27500187689744,45.5881146813359,Via Andrea Appiani,2A
9.27618345972213,45.587247761938,Via Carlo Alberto,"44"
9.2761515657264,45.5872793335386,Via Carlo Alberto,"46"
9.27628289943367,45.5872655234863,Via Anton Francesco Frisi,1A
9.27630912491383,45.5870584370638,Piazza Carrobiolo,"1"
9.27621785214636,45.5870721592906,Via Carlo Alberto,"42"
9.27642452222535,45.5870626583915,Piazza Carrobiolo,1A
9.27638091214721,45.5873192833974,Via Anton Francesco Frisi,"1"
9.27841035660826,45.5861712733883,Vicolo Scuole,"7"
9.27837236803312,45.5856178133583,Via Edmondo De Amicis,19A
9.27845242129297,45.5856041167543,Via Edmondo De Amicis,"21"
9.27735579535059,45.5851612438773,Piazza Giuseppe Garibaldi,"10"
9.27589948499491,45.5855427944585,Via Carlo Alberto,"22"
9.27709616342892,45.5861294546642,Piazza Giacomo Matteotti,"1"
9.27648838876157,45.5860364167588,Via Edmondo De Amicis,"7"
9.27667740535111,45.5860224576246,Via Edmondo De Amicis,"9"
9.27637782279338,45.5860366843073,Via Edmondo De Amicis,"5"
9.27650047990745,45.5852353163068,Via Angelo Bellani,"9"
9.27636105087757,45.5852311531944,Via Angelo Bellani,"7"
9.27604538134641,45.5852319164197,Via Angelo Bellani,"5"
9.27575225635114,45.5852551268625,Via Angelo Bellani,"3"
9.27583289823858,45.5850344076058,Piazzetta Corticella,4A
9.27549337052699,45.5850712309223,Via Carlo Alberto,"8"
9.27556163973435,45.5852690883276,Via Angelo Bellani,1A
9.2762992104656,45.5850377902191,Vicolo Angelo Bellani,6C
9.27513378740584,45.5859226742393,Via Bartolomeo Zucchi,"6"
9.27524433116767,45.5859179074475,Via Bartolomeo Zucchi,4C
9.27535171414889,45.585922149169,Via Bartolomeo Zucchi,"4"
9.27545747275091,45.5859218942055,Via Bartolomeo Zucchi,2C
9.27498472049232,45.5859140321584,Via Bartolomeo Zucchi,"8"
9.27462580596841,45.5859193960495,Via Bartolomeo Zucchi,"12"
9.27431507244231,45.5859471366306,Via Alessandro Pennati,"2"
9.27435392918521,45.5850424695885,Via San Paolo,2D
9.27443376012909,45.5856408265061,Via San Paolo,"8"
9.27371876601474,45.5855750343886,Via Francesco Crispi,8A
9.27020944438463,45.5858984060561,Via Alessandro Manzoni,"5"
9.27386696140287,45.5850751325669,Piazza Giosue' Carducci,"5"
9.27294652435469,45.5855993846128,Via Paolo Mantegazza,10A
9.27295589868231,45.5855498567025,Via Paolo Mantegazza,8E
9.27296364881011,45.5854958321707,Via Paolo Mantegazza,8D
9.27341186592514,45.5880419803801,Via Mose' Bianchi,"6"
9.27297780840449,45.5854417923223,Via Paolo Mantegazza,8C
9.27299194615819,45.5853832520226,Via Paolo Mantegazza,8B
9.27313619161359,45.5850588801326,Via Paolo Mantegazza,2A
9.27310611648795,45.5851354605617,Via Paolo Mantegazza,2B
9.27302834248753,45.5852886545142,Via Paolo Mantegazza,6A
9.27291352651378,45.5850729138013,Via Giuseppe Missori,2A
9.27281417892277,45.5850731510996,Via Giuseppe Missori,"2"
9.27223015492717,45.5859116195439,Via Bartolomeo Zucchi,"24"
9.27211484720188,45.5859253867675,Via Bartolomeo Zucchi,24B
9.27160732162731,45.5860166045853,Via Bartolomeo Zucchi,26B
9.27116434496889,45.586202168458,Via Bartolomeo Zucchi,28D
9.27098535086819,45.5863016042056,Via Bartolomeo Zucchi,"38"
9.27091339463003,45.5863332783751,Via Bartolomeo Zucchi,38D
9.27076471666513,45.5864056298727,Via Bartolomeo Zucchi,40C
9.27160870119319,45.5872992078645,Via Andrea Appiani,"14"
9.27094957912093,45.5871927610808,Via Andrea Appiani,"18"
9.27054904022791,45.5865411558737,Via Bartolomeo Zucchi,42C
9.2700697928791,45.5861822588354,Via Alessandro Manzoni,3A
9.26996709826713,45.5868215546154,Via Bartolomeo Zucchi,46C
9.27049845215963,45.5870183196817,Via Andrea Appiani,"20"
9.26887262397071,45.5861490697902,Via Achille Varisco,"6"
9.26909143552931,45.5861720201903,Via Achille Varisco,"4"
9.26933257857654,45.5861614878051,Via Achille Varisco,"2"
9.26655772396228,45.5879681511855,Via Carlo Prina,"30"
9.2679272280472,45.5881764708898,Via Giorgio Giulini,4A
9.26778185327244,45.5882713132286,Via Giorgio Giulini,4B
9.26805501822521,45.5880906616246,Via Giorgio Giulini,"2"
9.26672873902774,45.5878732415351,Via Carlo Prina,"28"
9.26697019676661,45.5877646655285,Via Carlo Prina,"26"
9.26769792031486,45.5874704390807,Via Carlo Prina,"20"
9.26792025371976,45.5873844173704,Via Carlo Prina,"18"
9.26808504782519,45.5873300247664,Via Carlo Prina,16B
9.26830904550216,45.5872574908897,Via Carlo Prina,14B
9.26824665820121,45.5872801398997,Via Carlo Prina,14C
9.26920687208266,45.5870168611553,Via Carlo Prina,6C
9.26931733243447,45.5869940982969,Via Carlo Prina,"6"
9.26942138175745,45.5869713504517,Via Carlo Prina,4C
9.26950782726449,45.5869531445436,Via Carlo Prina,4A
9.26968231928394,45.5869167377525,Via Carlo Prina,"2"
9.26963108516999,45.58692585969,Via Carlo Prina,2B
9.26742080794261,45.5885061849137,Via Giorgio Giulini,4C
9.26683135212387,45.5888990976321,Via Giorgio Giulini,"10"
9.26690485242021,45.5888539209457,Via Giorgio Giulini,10A
9.26711409522211,45.5887094159278,Via Giorgio Giulini,8A
9.26697512761126,45.5888042512502,Via Giorgio Giulini,8B
9.26634652978264,45.5887157085899,Via Felice Caronni,"4"
9.26803356642827,45.5896433479205,Via Felice Caronni,"17"
9.2677026592272,45.5894776054178,Via Felice Caronni,"9"
9.26647241764095,45.5889044269474,Via Felice Caronni,"3"
9.26666832513193,45.588989479273,Via Felice Caronni,"5"
9.26725222870177,45.5894516570708,Via Cesare Cantu',"2"
9.26715966759397,45.5895328825371,Via Cesare Cantu',4A
9.26707358149245,45.5896275942833,Via Cesare Cantu',"4"
9.26694441847272,45.5897629021094,Via Cesare Cantu',"6"
9.26697473582019,45.590410893898,Via Carlo E Pietro Rivolta,"2"
9.26632845477012,45.589975863185,Via Carlo E Pietro Rivolta,"10"
9.2667516717092,45.5901522493428,Via Carlo E Pietro Rivolta,"4"
9.27109739370379,45.5932634463746,Viale Cesare Battisti,"2"
9.27056816518535,45.5931881926385,Viale Cesare Battisti,"6"
9.27018648679659,45.5931350900478,Viale Cesare Battisti,"8"
9.26999887462816,45.5931130311422,Viale Cesare Battisti,"10"
9.26919701426067,45.5929979106277,Viale Cesare Battisti,"16"
9.26906288046216,45.5934347656453,Via Gioacchino Rossini,"4"
9.26901566255393,45.5936148876371,Via Gioacchino Rossini,"6"
9.26897942615543,45.5937454873082,Via Gioacchino Rossini,"8"
9.26824120073112,45.5928606436051,Viale Cesare Battisti,"24"
9.2675407663723,45.5938523680132,Via Giuseppe Rovani,"16"
9.27142736903535,45.5922320763914,Via Giuseppe Sacconi,"9"
9.2696932514186,45.5922091714779,Via Dante Alighieri,"34"
9.26995413127644,45.5918035196576,Via Dante Alighieri,"32"
9.27001918851007,45.5916683600185,Via Dante Alighieri,"30"
9.2700446350294,45.5916277954025,Via Dante Alighieri,30A
9.2700955076535,45.5915421657046,Via Dante Alighieri,28C
9.27036918019424,45.5911319821451,Via Dante Alighieri,"24"
9.27026098429297,45.591294256041,Via Dante Alighieri,"26"
9.26974357050557,45.5916735026462,Via Matteo Da Campione,"2"
9.26948376135282,45.5916336203569,Via Matteo Da Campione,"4"
9.26791694654163,45.5914032798624,Via Matteo Da Campione,"8"
9.26668398293531,45.5916176791439,Via Alessandro Volta,"56"
9.26761066622286,45.5913634932875,Via Matteo Da Campione,"10"
9.26682077835402,45.5914013358939,Via Alessandro Volta,"54"
9.26701334265246,45.5911173636859,Via Alessandro Volta,48A
9.26725372443672,45.5907792733197,Via Alessandro Volta,44A
9.26791314154691,45.5907625260676,Via Alessandro Volta,"44"
9.2677128191458,45.5902885082781,Via Alessandro Volta,40A
9.2676458941869,45.5903463164652,Via Alessandro Volta,40B
9.2680561995416,45.5900213276198,Via Alessandro Volta,"36"
9.26841403398188,45.5897603496461,Via Alessandro Volta,"32"
9.26842748259777,45.589579416036,Via Alessandro Volta,30B
9.26851363076405,45.5894982136176,Via Alessandro Volta,"28"
9.26870825491937,45.5893132355729,Via Alessandro Volta,"26"
9.26876570796725,45.5892635949391,Via Alessandro Volta,26B
9.26882002168927,45.5892274631579,Via Alessandro Volta,26A
9.26949925362727,45.5895138946739,Via Tommaso Grossi,"7"
9.26938201376225,45.5894601652192,Via Tommaso Grossi,5A
9.26928086223528,45.5894198992155,Via Tommaso Grossi,"5"
9.26950438744968,45.5885777969137,Via Alessandro Volta,"16"
9.26923732449235,45.5888064489055,Via Alessandro Volta,20A
9.26920009352186,45.5888395433018,Via Alessandro Volta,"20"
9.26916127560401,45.5888756297559,Via Alessandro Volta,20B
9.26911662155266,45.588920739943,Via Alessandro Volta,22A
9.27044769035657,45.587459479842,Via Alessandro Volta,4B
9.27845579741762,45.5914726149257,Via Giovanni Boccaccio,"15"
9.2766595776426,45.5915264755573,Via Giovanni Boccaccio,"11"
9.27702616399754,45.5914445782413,Via Giovanni Boccaccio,"13"
9.27798227223184,45.5906681972418,Via Anton Francesco Frisi,24C
9.27705156938491,45.5910709844115,Viale Francesco Petrarca,"18"
9.27790960703194,45.5902318348049,Via Anton Francesco Frisi,22M
9.27789587640301,45.5900473478087,Via Anton Francesco Frisi,22G
9.27788741977394,45.5899573674285,Via Anton Francesco Frisi,22E
9.27759331702107,45.5897870635506,Via Damiano Chiesa,"2"
9.27788586879569,45.5893183184995,Via Anton Francesco Frisi,22B
9.27630042772108,45.5892051421601,Viale Francesco Petrarca,"6"
9.27782655741451,45.5889899263847,Via Anton Francesco Frisi,"20"
9.27725334751818,45.5884377756632,Via Santa Croce,"7"
9.2768046562683,45.5884388637487,Via Santa Croce,"5"
9.27613526619805,45.5885304847328,Piazza Gianni Citterio,"6"
9.27698081821276,45.5884159342682,Via Santa Croce,5A
9.27710903670747,45.5884201238167,Via Santa Croce,7A
9.2732337736997,45.5879974014881,Via Mose' Bianchi,6A
9.27307816086644,45.5879617695832,Via Mose' Bianchi,"8"
9.2725567753175,45.5878415102539,Via Mose' Bianchi,10B
9.27243215388266,45.5879183070033,Via Dante Alighieri,"6"
9.27246556563065,45.5878687218269,Via Dante Alighieri,6A
9.27236377129806,45.5880264820409,Via Dante Alighieri,6C
9.27240196872905,45.5879723849748,Via Dante Alighieri,6B
9.27229857030317,45.5881301489528,Via Dante Alighieri,8A
9.27227789080507,45.5881617017362,Via Dante Alighieri,8B
9.27221111003771,45.5882698638589,Via Dante Alighieri,8D
9.27223495100184,45.5882293025563,Via Dante Alighieri,8C
9.27225563054869,45.588197749781,Via Dante Alighieri,"8"
9.27216814836569,45.5883329732069,Via Dante Alighieri,10A
9.27213475654744,45.5883870587435,Via Dante Alighieri,"10"
9.27207434162671,45.5884862136207,Via Dante Alighieri,12A
9.27336645774068,45.5885911409169,Via Giuseppe Parini,"6"
9.27296425660377,45.5879350388121,Via Mose' Bianchi,8A
9.27204887623988,45.5885222782576,Via Dante Alighieri,"12"
9.27245397676107,45.5901099436573,Via Giuseppe Parini,"16"
9.27273059045325,45.5896502508455,Via Giuseppe Parini,"8"
9.2714540217614,45.5894507689739,Via Dante Alighieri,"16"
9.27167353759948,45.5891127187856,Via Dante Alighieri,"14"
9.27158126682971,45.5892524446251,Via Dante Alighieri,14B
9.27249905810103,45.5891602580817,Via Giuseppe Verdi,"4"
9.27229519416881,45.5890887362172,Via Giuseppe Verdi,"6"
9.27139280694725,45.5900494626197,Via Tommaso Grossi,"15"
9.25010188724056,45.5904850297091,Via Della Vignazza,"4"
9.2468705490861,45.5914416361754,Via Lario,"46"
9.2467516821439,45.5913788860385,Via Lario,"48"
9.24994397524917,45.5910119244469,Via Lario,"20"
9.25063563177938,45.59086639317,Via Lario,"18"
9.24917604926562,45.5913061252983,Via Rita Tonoli,"2"
9.24921036117236,45.5914545668314,Via Rita Tonoli,"4"
9.24951836080399,45.5922459638051,Via Seveso,"10"
9.24929532981706,45.5918234131233,Via Rita Tonoli,"10"
9.25073290322099,45.5932738999688,Via Grigna,16H
9.25075830424553,45.5932198382768,Via Grigna,16G
9.25078368517689,45.5931612761277,Via Grigna,16F
9.25080590100619,45.5931117309123,Via Grigna,16E
9.25084213521931,45.5926121053916,Via Grigna,8B
9.25010656708869,45.5926182096626,Via Grigna,"10"
9.25180793207975,45.5924839667607,Via Grigna,"8"
9.25269005746092,45.592995066407,Viale Elvezia,"16"
9.25248288440829,45.593612083269,Viale Elvezia,"20"
9.25580569276546,45.5919710472937,Via Luigi Casanova,"8"
9.25548750108949,45.5910716781027,Viale Cesare Battisti,"80"
9.25988728320516,45.5940095330473,Via Della Birona,"2"
9.2593367724106,45.5938352648265,Via Della Birona,"6"
9.25952447696357,45.5938794204554,Via Della Birona,"4"
9.26069475661658,45.5939536872956,Via Arrigo Boito,"12"
9.2620587799389,45.5939910798694,Via Claudio Monteverdi,"9"
9.26164454981384,45.593830011548,Via Claudio Monteverdi,"7"
9.25911960793741,45.5915720534512,Viale Cesare Battisti,"68"
9.26456201424848,45.5936297800479,Via Domenico Scarlatti,"2"
9.26506336667562,45.5939121490345,Via Gaetano Donizetti,14A
9.2650363327841,45.5939572077004,Via Gaetano Donizetti,14B
9.26537308388635,45.5936889525416,Via Gaetano Donizetti,"8"
9.26134271257741,45.5906084105019,Via Giuseppe Giusti,"12"
9.26209544434102,45.5911962420766,Via Carlo Cattaneo,"28"
9.26244953048864,45.5908353984151,Via Carlo Cattaneo,24B
9.26248782326512,45.5907993064602,Via Carlo Cattaneo,24A
9.26313444901322,45.5906268089781,Via Giuseppe Sirtori,"13"
9.26615514009021,45.5892471954593,Via Monti E Tognetti,"8"
9.26620390220736,45.5890535694191,Via Monti E Tognetti,"6"
9.26139009879881,45.5904597946836,Via Giuseppe Giusti,"10"
9.26215909960027,45.5897244694499,Via Giuseppe Giusti,"2"
9.26196879932511,45.5898104064573,Via Giuseppe Giusti,2A
9.26153390019366,45.5900229263193,Via Giuseppe Giusti,4C
9.26344346633313,45.5898835327173,Via Carlo Cattaneo,"16"
9.26416922888229,45.5891617950727,Via Carlo Cattaneo,8A
9.26368110186141,45.5896399575839,Via Carlo Cattaneo,"12"
9.26411976316163,45.5892069144306,Via Carlo Cattaneo,"8"
9.26211660607472,45.5892025181981,Via Luciano Manara,"20"
9.26267054274676,45.5890887334041,Via Luciano Manara,"18"
9.26282902110051,45.5890523739154,Via Luciano Manara,"16"
9.26431277718496,45.5890174470906,Via Carlo Cattaneo,"4"
9.26410175316294,45.5887839182271,Via Luciano Manara,"12"
9.26566225670538,45.5876957066672,Via Giacomo Medici,2B
9.2640733874824,45.5878613995377,Via Giacomo Medici,"8"
9.26539616502812,45.5876783231613,Via Giacomo Medici,2D
9.26388602720947,45.5878888354834,Via Giacomo Medici,"10"
9.25500931219553,45.5902266711196,Via Luciano Manara,"56"
9.25573987862447,45.5901845334925,Via Luciano Manara,"52"
9.25625578750422,45.5901608838989,Via Luciano Manara,"48"
9.25697776069589,45.5894280662543,Via Don Giovanni Verita',"18"
