id;name;lat;lon;category;subcategory;wheelchair;source
osm:node_3035694741;A Pizza;45.5706754;9.2862729;amenity;fast_food;;osm_node
osm:node_3050060117;Convento Santa Maria delle Grazie;45.5918998;9.284749;tourism;information;;osm_node
osm:node_3050062168;Gallo Rosso;45.5815767;9.2876317;amenity;fast_food;;osm_node
osm:node_3050062169;Hospice Santa Maria delle Grazie;45.5911049;9.2859265;amenity;social_facility;;osm_node
osm:node_3050062170;Il Copto 3;45.5884648;9.2872121;amenity;fast_food;;osm_node
osm:node_3050062171;La Makkia;45.5901776;9.2837186;shop;laundry;;osm_node
osm:node_3050064796;Fioreria;45.5893965;9.2865264;shop;florist;;osm_node
osm:node_3050065064;Pentadent;45.5872815;9.2889465;amenity;dentist;;osm_node
osm:node_3050065065;Porta Carrobiola;45.5880307;9.2770913;tourism;information;;osm_node
osm:node_3050065066;Santuario Santa Maria delle Grazie;45.5917738;9.2847243;tourism;information;;osm_node
osm:node_3060976884;Libreria Istituti Nuovi;45.5808415;9.2658954;shop;books;;osm_node
osm:node_3060980375;Unione Sindacale di Base - Federazione Monza e Brianza;45.5799379;9.2623383;office;union;;osm_node
osm:node_3060982304;Cioccolatino;45.5800008;9.2618068;amenity;cafe;;osm_node
osm:node_3060982305;History Pub;45.5800222;9.2618722;amenity;pub;;osm_node
osm:node_3060982306;Mappa di Monza;45.5849037;9.2739453;tourism;information;;osm_node
osm:node_3060982309;Monza Kebap;45.5806609;9.2711409;amenity;fast_food;;osm_node
osm:node_3060983279;Fujiyama;45.5793353;9.2599946;amenity;restaurant;;osm_node
osm:node_3060983281;Michela Pellicceria;45.579978;9.2625;craft;tailor;;osm_node
osm:node_3060983771;Casa dell'Autoradio;45.5798733;9.2595582;shop;car_repair;;osm_node
osm:node_3060984252;Note di Verde;45.5806368;9.2711933;shop;florist;;osm_node
osm:node_3060984308;Peg Moda;45.5798765;9.2600605;shop;clothes;;osm_node
osm:node_3060984309;fior di pensieri;45.5859022;9.2748796;shop;gift;limited;osm_node
osm:node_3060984310;Romagnoli Salotti;45.5798883;9.2614559;shop;furniture;;osm_node
osm:node_3060984311;Edisis;45.5801226;9.2623313;shop;doors;;osm_node
osm:node_3060984312;Goraiko Izakaya;45.5853358;9.2744004;amenity;restaurant;;osm_node
osm:node_3060984731;Immagine Monza;45.5806171;9.2712362;craft;photographer;;osm_node
osm:node_3060984946;Profilo di Donna;45.579968;9.2624427;shop;hairdresser;;osm_node
osm:node_3061048991;I Mulini;45.5828884;9.2766562;tourism;information;;osm_node
osm:node_3064092174;Camera Mortuaria;45.6009525;9.2577363;amenity;mortuary;;osm_node
osm:node_3086148543;SB Pinseria;45.5840554;9.2715833;amenity;restaurant;;osm_node
osm:node_3086148898;Derby Grill;45.5926765;9.27146;amenity;restaurant;;osm_node
osm:node_3086148903;Scarafiotti Woodhouse;45.5841006;9.2771851;shop;tobacco;;osm_node
osm:node_3086149774;Vincendo;45.5793018;9.272759;leisure;adult_gaming_centre;;osm_node
osm:node_3086149839;Artinpelle;45.5855279;9.2729339;shop;bag;;osm_node
osm:node_3086150033;Warhammer Monza;45.5840011;9.2713468;shop;games;;osm_node
osm:node_3086182488;Stefan Acconciature;45.581056;9.273268;shop;hairdresser;;osm_node
osm:node_3097248307;Fabbro Di Giglio;45.5808355;9.2822608;craft;blacksmith;;osm_node
osm:node_3097248828;Hilti;45.577117;9.286703;shop;power_tools;;osm_node
osm:node_3097248974;Carrozzeria Trippolina;45.5750162;9.2866199;shop;car_repair;;osm_node
osm:node_3097248975;Lavanderia Eco Green;45.5790068;9.2824146;shop;laundry;;osm_node
osm:node_3097249335;L'arte di abitare;45.5715184;9.2663532;office;estate_agent;;osm_node
osm:node_3097281324;Pasticceria Laura;45.5813639;9.2894038;shop;pastry;;osm_node
osm:node_3097290869;Mercatopoli;45.5738228;9.2876036;shop;second_hand;;osm_node
osm:node_3097333934;Carrozzeria Effepi;45.5765786;9.2769355;shop;car_repair;;osm_node
osm:node_3109360882;Alimentari Greta;45.574379;9.2696195;shop;convenience;;osm_node
osm:node_3109360885;Cappellificio Monzese;45.5760997;9.2703669;tourism;information;;osm_node
osm:node_3109360886;Forever Bar;45.5720084;9.266809;amenity;cafe;;osm_node
osm:node_3109360887;Genco;45.5725686;9.2680228;shop;hairdresser;;osm_node
osm:node_3109360928;Pasta Verde Grano;45.5744573;9.2696678;shop;deli;;osm_node
osm:node_3109390772;Orologeria Conconi;45.5743135;9.2695726;shop;watches;;osm_node
osm:node_3109390773;Ottica Verdelli;45.5735521;9.2685824;shop;optician;;osm_node
osm:node_3109390778;Studio Dentistico Fralam;45.5717336;9.2684179;amenity;dentist;;osm_node
osm:node_3109391830;Postamat;45.5758839;9.2702372;amenity;atm;;osm_node
osm:node_3109391832;Silvia;45.5724711;9.2676131;shop;hairdresser;;osm_node
osm:node_3109442183;Anatolia Kebab;45.5712999;9.2664849;amenity;fast_food;;osm_node
osm:node_3109442185;Caffè Tropical;45.5715936;9.2663973;shop;coffee;limited;osm_node
osm:node_3109442192;Cartoleria Ciemme;45.5714533;9.26624;shop;stationery;limited;osm_node
osm:node_3109442193;La Piazzetta;45.5713809;9.2665951;amenity;cafe;;osm_node
osm:node_3109442962;Sushi Koi;45.5714533;9.2660957;amenity;restaurant;;osm_node
osm:node_3109442969;Hopfenhaus;45.570944;9.265797;amenity;pub;;osm_node
osm:node_3109455126;Estetica Volver;45.5715264;9.2644075;shop;beauty;;osm_node
osm:node_3109475383;Pizza Express;45.5716951;9.2647495;amenity;fast_food;limited;osm_node
osm:node_3122241061;Re Beauty Spa;45.5876794;9.2718231;shop;beauty;;osm_node
osm:node_3122241062;The Travel Maker;45.5876957;9.271901;shop;travel_agency;;osm_node
osm:node_3122241063;Barberia;45.5867843;9.273135;shop;hairdresser;;osm_node
osm:node_3122241173;Centro Salute Dottoressa Garozzo;45.5872724;9.2703573;amenity;doctors;;osm_node
osm:node_3122241805;Seta;45.5874409;9.2729217;shop;beauty;;osm_node
osm:node_3135266007;B&B San Biagio;45.5868738;9.2683997;tourism;guest_house;;osm_node
osm:node_3135266746;Centro Estetico Rugiada;45.5893731;9.2691706;shop;beauty;;osm_node
osm:node_3135266747;Le Cucine di Villa Reale;45.5937863;9.2747234;amenity;restaurant;;osm_node
osm:node_3135266750;Dottor Piergiorgio Nova;45.585196;9.2690638;amenity;doctors;;osm_node
osm:node_3135266752;Restaur-ant;45.5892923;9.2689891;shop;antiques;;osm_node
osm:node_3135312306;Cartolandia Monza;45.5847362;9.2818873;shop;stationery;;osm_node
osm:node_3135312307;Passepartout;45.5848831;9.2817641;shop;clothes;;osm_node
osm:node_3135313633;FarmaNatura;45.58503;9.2816384;shop;herbalist;;osm_node
osm:node_3135323015;Boutique Rigamonti;45.5841513;9.2814363;shop;clothes;;osm_node
osm:node_3147393556;Agea Gomma;45.5798069;9.2792872;office;company;;osm_node
osm:node_3160812329;Autofficina Cogoni;45.5879392;9.2880693;shop;car_repair;;osm_node
osm:node_3160812331;La Nuova Guida;45.5882248;9.2877259;amenity;driving_school;;osm_node
osm:node_3160816225;Asilo Nido Pappa, Coccole e Balocchi;45.5895993;9.2849492;amenity;kindergarten;;osm_node
osm:node_3160816227;Centro Polispecialistico San Martino;45.5821147;9.2751933;amenity;doctors;;osm_node
osm:node_3160816229;Grimilde;45.5881575;9.2894785;shop;beauty;;osm_node
osm:node_3160816244;Overcut;45.5872207;9.2839613;shop;clothes;;osm_node
osm:node_3160818711;Birrificio del Carrobiolo;45.5785003;9.2697769;amenity;pub;yes;osm_node
osm:node_3160818713;Lavastiro Libertà;45.5883622;9.2884394;shop;laundry;;osm_node
osm:node_3160819766;Monza Case;45.5883921;9.2886057;office;estate_agent;;osm_node
osm:node_3160819771;Pucci Piadina;45.5848698;9.2806249;amenity;fast_food;;osm_node
osm:node_3160819773;Stile Libero;45.5881281;9.2894736;shop;hairdresser;;osm_node
osm:node_3184285462;Bar Cimabue;45.570619;9.2861402;amenity;cafe;;osm_node
osm:node_3198722179;Ferramenta Gariboldi;45.5831089;9.2793192;shop;hardware;;osm_node
osm:node_3198726599;Tessuti Alta Moda;45.5829206;9.279081;shop;fabric;;osm_node
osm:node_3209185896;"Chiesa Cristiana ""Un Nuovo Giorno""";45.5761546;9.2641326;amenity;place_of_worship;;osm_node
osm:node_3209186951;Asilo Nido Bimbinsieme;45.579951;9.2691211;amenity;kindergarten;;osm_node
osm:node_3209186959;La Ferrea;45.5743425;9.2625895;amenity;cafe;;osm_node
osm:node_3209189256;Centro Estetico Le Plaisir;45.5734802;9.2633495;shop;beauty;;osm_node
osm:node_3209189258;Il Mio Bar;45.5734098;9.2632199;amenity;cafe;;osm_node
osm:node_3209189708;Tokyo;45.5742845;9.2685212;amenity;restaurant;;osm_node
osm:node_3231828707;Palazzo di Giustizia;45.5851232;9.2773012;tourism;information;;osm_node
osm:node_3231830890;Fink;45.5905456;9.2608139;office;company;;osm_node
osm:node_3231831259;Go Coppola;45.5851199;9.2744213;shop;hairdresser;;osm_node
osm:node_3231831316;Schiatti;45.5911121;9.259501;office;company;;osm_node
osm:node_3243004923;GoldBet;45.5830495;9.2881593;shop;bookmaker;;osm_node
osm:node_3243004927;Shapla Alimentari;45.5833079;9.2871887;shop;convenience;;osm_node
osm:node_3279436587;Parco di Monza;45.597552;9.2709101;tourism;information;;osm_node
osm:node_3292578768;Mergelina Bakery;45.5839708;9.282328;shop;bakery;;osm_node
osm:node_3292583831;Dida;45.5828214;9.2790444;amenity;restaurant;;osm_node
osm:node_3292583965;Carrozzeria Italia;45.5663918;9.2655992;shop;car_repair;;osm_node
osm:node_3292583966;Osteria Cavallari;45.5813243;9.2762696;amenity;restaurant;;osm_node
osm:node_3292647761;Arco Spedizioni;45.562596;9.2908897;office;company;;osm_node
osm:node_3320925668;Fantasie di Pane;45.5904675;9.2904911;shop;bakery;;osm_node
osm:node_3320925669;Nostra Signora di Lourdes;45.5912458;9.2888863;amenity;place_of_worship;;osm_node
osm:node_3320925672;Portobello;45.5853823;9.2728722;shop;clothes;;osm_node
osm:node_3320927238;City Motors;45.5664885;9.2625782;shop;car;;osm_node
osm:node_3320928943;Mail Boxes Etc.;45.5831647;9.2810092;amenity;post_office;;osm_node
osm:node_3320931166;Euromix;45.5908477;9.2915499;shop;convenience;;osm_node
osm:node_3320932150;GuRu Lounge Bar;45.5905276;9.2905956;amenity;cafe;;osm_node
osm:node_3320932151;B Four;45.591125;9.2891811;shop;clothes;;osm_node
osm:node_3320932667;Lavasecco 2erre;45.5907367;9.2915611;shop;dry_cleaning;;osm_node
osm:node_3320932670;Orologeria Balì;45.5851663;9.272919;shop;jewelry;;osm_node
osm:node_3320932671;Pulitecnica Visconti;45.5826045;9.2806997;shop;cleaning;;osm_node
osm:node_3320932672;Studio Dentistico Mariani;45.5912032;9.2892804;amenity;dentist;;osm_node
osm:node_3320932673;Vitantonio's Pizza;45.5903574;9.3006107;amenity;fast_food;yes;osm_node
osm:node_3320935973;Bar del Sole;45.5571075;9.256286;amenity;cafe;;osm_node
osm:node_3348356332;Bar Alessia;45.5805125;9.2971174;amenity;cafe;;osm_node
osm:node_3348356333;La Nuova Pizzeria;45.5794839;9.2958985;amenity;fast_food;;osm_node
osm:node_3348356334;Lidia;45.5795323;9.295237;shop;hairdresser;;osm_node
osm:node_3348356364;Xin Market;45.5810238;9.2723572;shop;convenience;;osm_node
osm:node_3348356995;Il forno di Daniele;45.5794295;9.2974043;shop;bakery;;osm_node
osm:node_3359194210;Studio Prati;45.5786438;9.2764912;office;accountant;;osm_node
osm:node_3361817027;Caricamento;45.5782881;9.2709994;shop;clothes;;osm_node
osm:node_3361817032;Alimentari;45.5784334;9.2699618;shop;convenience;limited;osm_node
osm:node_3373813715;Cagiada;45.5898911;9.2896377;amenity;restaurant;;osm_node
osm:node_3374926068;APP Amiche per la pelle;45.5886359;9.2693808;shop;cosmetics;;osm_node
osm:node_3374937357;Ma Maison;45.5859341;9.2817094;amenity;restaurant;;osm_node
osm:node_3374938406;Chiara Estetica;45.5942875;9.2647052;shop;beauty;;osm_node
osm:node_3374938407;Officina tessile;45.5855512;9.2729199;shop;tailor;;osm_node
osm:node_3374938927;Maison Rose;45.5893004;9.2686751;shop;gift;;osm_node
osm:node_3374938928;Marisa Parrucchieri;45.594646;9.2645232;shop;hairdresser;;osm_node
osm:node_3374938929;Monza City B&B;45.5836696;9.2798319;tourism;guest_house;;osm_node
osm:node_3374938941;Rosa Beltade;45.5944313;9.2646241;shop;beauty;;osm_node
osm:node_3374938943;Solobirra;45.5836323;9.2845574;amenity;pub;;osm_node
osm:node_3374939920;Joist;45.5836803;9.2841482;amenity;bar;;osm_node
osm:node_3374939921;L'Orto di Via Dante;45.5881392;9.2722739;shop;greengrocer;;osm_node
osm:node_3374939922;Lavasecco Donizetti;45.5939874;9.2650142;shop;dry_cleaning;;osm_node
osm:node_3374940380;Boheme;45.5836617;9.2843386;amenity;restaurant;;osm_node
osm:node_3374940499;Volta 16;45.5886081;9.2694301;shop;jewelry;;osm_node
osm:node_3386634980;Effedi Style;45.573787;9.2595771;shop;hairdresser;;osm_node
osm:node_3386634981;Effetto Donna;45.5750185;9.2590387;shop;hairdresser;;osm_node
osm:node_3386634982;I funghi presenti nel Parco;45.6054299;9.2753883;tourism;information;;osm_node
osm:node_3386634987;Night Fall;45.5738998;9.2595148;amenity;pub;;osm_node
osm:node_3386637530;Villa Mirabellino;45.6045897;9.2758377;tourism;information;;osm_node
osm:node_3386642099;Collinetta di Vedano;45.6082777;9.2757187;tourism;viewpoint;limited;osm_node
osm:node_3386643730;San Giorgio Servizi;45.5770585;9.2701525;shop;cleaning;;osm_node
osm:node_3386643731;Toujours Belle;45.5770476;9.2702253;shop;beauty;;osm_node
osm:node_3386644059;Onda Blu;45.5770685;9.2700924;shop;laundry;;osm_node
osm:node_3386644060;Pasticceria Bottini;45.5750319;9.2591365;shop;pastry;;osm_node
osm:node_3396907076;Monza Automobili;45.5759765;9.2929652;shop;car;;osm_node
osm:node_3396913313;B&B Monza Est;45.576807;9.2951294;tourism;guest_house;;osm_node
osm:node_3396913745;Baby Bar;45.5755988;9.2935872;amenity;cafe;;osm_node
osm:node_3396913746;MVM;45.5755472;9.2938367;craft;stonemason;;osm_node
osm:node_3396913870;Monzacar;45.5760483;9.2925466;shop;car;;osm_node
osm:node_3396913873;Styling;45.5763575;9.2925968;shop;department_store;;osm_node
osm:node_3396915041;La Bufala;45.5807686;9.2709067;shop;cheese;;osm_node
osm:node_3396915042;Motorglass;45.5763662;9.28933;shop;car_parts;;osm_node
osm:node_3396915094;Autofficina Alessio;45.575674;9.2929022;shop;car_repair;;osm_node
osm:node_3396915209;Eliotecnica Brivio;45.5807501;9.2709469;shop;stationery;;osm_node
osm:node_3409180651;Photo Center Locati;45.5860062;9.2821569;craft;photographer;;osm_node
osm:node_3409181450;Carrozzeria Rondò;45.5893196;9.2530018;shop;car_repair;;osm_node
osm:node_3409181451;Mirko Oro;45.5767542;9.2485792;shop;jewelry;;osm_node
osm:node_3409181646;Kasai;45.5894376;9.2530528;amenity;restaurant;;osm_node
osm:node_3423225780;Zonam;45.5740057;9.277759;shop;car_repair;;osm_node
osm:node_3423225781;Marzullo e Viteritti;45.574051;9.2763716;shop;gas;;osm_node
osm:node_3429979919;Don Nippon Taste;45.5735383;9.2861249;amenity;restaurant;;osm_node
osm:node_3429980537;Bingo Oplà;45.5734586;9.2837861;amenity;gambling;;osm_node
osm:node_3456868631;Avv. Massimo Colaianni/Avv. Roberta Cantoni;45.5790133;9.2699429;office;lawyer;;osm_node
osm:node_3461621640;DD Parrucchieri;45.5860656;9.2699289;shop;hairdresser;;osm_node
osm:node_3461621641;NaturHouse;45.5863937;9.2707735;shop;diet;;osm_node
osm:node_3461621642;NaturaSì;45.5926529;9.2530499;shop;convenience;;osm_node
osm:node_3461621646;Galbiati;45.5873523;9.2679595;shop;bakery;;osm_node
osm:node_3461621752;Atmosfera;45.5922561;9.2533727;amenity;restaurant;yes;osm_node
osm:node_3461622055;D.Tales;45.5859454;9.2747444;shop;clothes;;osm_node
osm:node_3476103645;Veterinari Associati;45.5704313;9.2653497;amenity;veterinary;;osm_node
osm:node_3476114157;Artefiore;45.5714201;9.263646;shop;florist;;osm_node
osm:node_3476114158;Frette;45.5706979;9.2662425;office;company;;osm_node
osm:node_3476114175;Casa delle Erbe;45.571229;9.2664213;shop;herbalist;;osm_node
osm:node_3476116591;Tirelli Oro;45.5703499;9.2652767;shop;jewelry;;osm_node
osm:node_3476117497;Lux;45.5712459;9.2660906;shop;hairdresser;;osm_node
osm:node_3476117498;Mandarin;45.5700114;9.2648865;amenity;restaurant;;osm_node
osm:node_3476117499;Mi Casa;45.5837101;9.2831385;shop;household;;osm_node
osm:node_3476117640;Pizzeria L'Orso Bianco;45.5714177;9.2635182;amenity;restaurant;;osm_node
osm:node_3476117641;Papillon Viaggi;45.5706617;9.2655574;shop;travel_agency;;osm_node
osm:node_3476117645;Voglia di Pizza;45.570106;9.2650203;amenity;fast_food;;osm_node
osm:node_3476117694;Caffè Guarany;45.5711192;9.2659655;amenity;cafe;;osm_node
osm:node_3498713809;Biblioteca non vedenti;45.5816231;9.2901545;amenity;library;;osm_node
osm:node_3498714637;VLT scommesse;45.5813554;9.2898279;shop;bookmaker;;osm_node
osm:node_3506220120;La Passeggiata;45.5751729;9.2593661;amenity;bar;;osm_node
osm:node_3516165227;Giudice di pace di Monza - sezione civile;45.570813;9.2661844;amenity;courthouse;;osm_node
osm:node_3516165228;ADAC Italia;45.5709144;9.2661683;office;company;;osm_node
osm:node_3516165230;Estetica più;45.5705731;9.2654801;shop;beauty;;osm_node
osm:node_3516165231;Diakron sistemi sicurezza;45.5710615;9.2659113;shop;yes;;osm_node
osm:node_3516165232;Parametrocasa - Agenzia Monza Triante;45.5710999;9.2659437;office;estate_agent;;osm_node
osm:node_3516165233;Ottica Silvano Balestra;45.5711976;9.2660508;shop;optician;;osm_node
osm:node_3516165234;Gravina Impianti;45.5736156;9.2683212;craft;electrician;;osm_node
osm:node_3516165235;Vitamin Store;45.5740744;9.2690639;shop;yes;;osm_node
osm:node_3516165236;Carminati serramenti;45.5743143;9.2692958;office;company;;osm_node
osm:node_3536195860;Autofficina Ravasi;45.5687398;9.270715;shop;car_repair;;osm_node
osm:node_3536195861;Bar San Carlo;45.5783969;9.2699392;amenity;cafe;limited;osm_node
osm:node_3536195862;Carrozzeria Autosicura;45.5769526;9.2633246;shop;car_repair;;osm_node
osm:node_3536195866;CoRo;45.5796784;9.2625883;office;company;;osm_node
osm:node_3536195867;FdF;45.5769207;9.2630031;office;company;;osm_node
osm:node_3536197530;Bar Cavallotti;45.5791024;9.2585923;amenity;cafe;;osm_node
osm:node_3536197537;Centro Benessere Sakura;45.5792404;9.2587573;shop;massage;;osm_node
osm:node_3536198378;A&C;45.5792545;9.2591355;shop;hairdresser;;osm_node
osm:node_3536198384;Centro Edile;45.5792503;9.2624414;office;company;;osm_node
osm:node_3536198385;Centro Odontoiatrico Monzese;45.5789974;9.258756;amenity;dentist;no;osm_node
osm:node_3536198510;Autorevisioni Monza;45.5929313;9.2944583;shop;car_repair;;osm_node
osm:node_3536198593;Golden Watches;45.5790827;9.2584957;shop;watches;;osm_node
osm:node_3557748702;Alan Martin;45.585825;9.2819232;shop;nutrition_supplements;;osm_node
osm:node_3557748753;Equi Farma;45.5974384;9.2965576;office;company;;osm_node
osm:node_3557748754;Centro massaggi Fortuna;45.5947957;9.2935587;shop;massage;;osm_node
osm:node_3557748773;La Cantunada;45.5950401;9.2938578;amenity;cafe;;osm_node
osm:node_3557748774;Monza Tattoo Club;45.5873201;9.2837318;shop;tattoo;;osm_node
osm:node_3557749798;Sartoria Francesca;45.5865145;9.2830229;craft;tailor;;osm_node
osm:node_3557751383;Macellerie Monzesi;45.5942437;9.2928942;amenity;restaurant;;osm_node
osm:node_3557751456;La pignatta pizzeria;45.5946237;9.2933435;amenity;restaurant;no;osm_node
osm:node_3577138060;Tribunale civile di Monza - decreti ingiuntivi e volontaria giurisdizione;45.5859438;9.2782009;amenity;courthouse;;osm_node
osm:node_3590066123;Tutti giù per Terra;45.5866428;9.2734367;shop;books;;osm_node
osm:node_3590073425;Franco Bolgiani;45.5879421;9.2697559;shop;stationery;;osm_node
osm:node_3590073426;Grigna Express;45.5880184;9.2723428;shop;travel_agency;;osm_node
osm:node_3590074630;Zona 162;45.5882765;9.272001;shop;beauty;;osm_node
osm:node_3590074938;Tutto buono;45.5889326;9.2690441;shop;greengrocer;;osm_node
osm:node_3606596019;Fascino e Stile;45.5959595;9.2662143;shop;hairdresser;;osm_node
osm:node_3606667746;Crazy Pizza;45.595929;9.2660224;amenity;fast_food;;osm_node
osm:node_3606684133;Le Golosità del Forno;45.5964148;9.2662405;shop;bakery;;osm_node
osm:node_3606684623;Bar Bellini;45.5959685;9.2663019;amenity;cafe;;osm_node
osm:node_3629252637;Questione di tempo;45.5706819;9.2561396;tourism;artwork;;osm_node
osm:node_3632998492;Giacomo Garbagnati Spa;45.5706332;9.2714868;office;company;;osm_node
osm:node_3632998803;Al Re Lazzarone;45.5709455;9.2703899;amenity;restaurant;;osm_node
osm:node_3632999516;Kizuna;45.566732;9.2830563;amenity;restaurant;;osm_node
osm:node_3675382127;Cusmai;45.5664012;9.2450003;shop;caravan;;osm_node
osm:node_3675385239;Tearose;45.583977;9.2748078;shop;clothes;limited;osm_node
osm:node_3686522593;Cappelletti Spurghi;45.5838997;9.2605035;office;company;;osm_node
osm:node_3686522901;Refan;45.5836805;9.2670831;shop;cosmetics;;osm_node
osm:node_3686528228;Dott.ssa Marta Panzeri;45.5843281;9.2681749;amenity;doctors;;osm_node
osm:node_3686528229;Hercules;45.5839166;9.2671712;shop;watches;;osm_node
osm:node_3719938118;Autofficina O.R.A.;45.5886954;9.2933643;shop;car_repair;;osm_node
osm:node_3719949220;Cearp;45.5892759;9.2930278;office;company;;osm_node
osm:node_3719952155;Abbatista Spa;45.5878858;9.2934125;shop;bathroom_furnishing;;osm_node
osm:node_3719952156;Gori;45.5883082;9.294718;shop;hairdresser;;osm_node
osm:node_3719952170;Sangalli Sport Pesca;45.5886442;9.2947691;shop;sports;;osm_node
osm:node_3719952171;Utensileria Longoni;45.5881742;9.2946976;shop;hardware;;osm_node
osm:node_3729387021;Bocciofila Santi Giacomo e Donato;45.5699196;9.2828095;leisure;club;;osm_node
osm:node_3729387106;Sisal;45.5707791;9.284709;shop;bookmaker;;osm_node
osm:node_3729387118;Oriente Espresso;45.5695751;9.2844224;amenity;cafe;;osm_node
osm:node_3729387119;Pasticceria Gelateria Buonarroti;45.5692668;9.284508;shop;pastry;;osm_node
osm:node_3729387137;Double Rock;45.5703196;9.2842353;amenity;pub;;osm_node
osm:node_3729387140;Foto Ottica Mino;45.5716996;9.2835246;shop;optician;;osm_node
osm:node_3729387141;Il Segreto;45.5715764;9.2838237;amenity;restaurant;;osm_node
osm:node_3729387184;Tappezziere Rossi;45.5713778;9.2836252;craft;upholsterer;;osm_node
osm:node_3729387185;Un Mondo di Gelati;45.5715725;9.2835595;amenity;ice_cream;;osm_node
osm:node_3729387248;Extro Hair;45.5717378;9.2835176;shop;hairdresser;;osm_node
osm:node_3729387249;Frutteto Compribene;45.5694479;9.2844433;shop;greengrocer;;osm_node
osm:node_3729387318;Pane e Amore;45.571461;9.2838488;shop;bakery;;osm_node
osm:node_3729387319;Tendissime;45.5696846;9.2843765;shop;curtain;;osm_node
osm:node_3739336489;Incasa Srl;45.5796355;9.2836013;office;company;;osm_node
osm:node_3739336756;Germa;45.5796159;9.2839132;office;company;;osm_node
osm:node_3739336757;Leonardo Case;45.5804698;9.2854968;office;estate_agent;;osm_node
osm:node_3749342236;Caffex;45.5792363;9.2978444;amenity;cafe;;osm_node
osm:node_3749343836;International Food Store;45.5791851;9.3000217;shop;butcher;;osm_node
osm:node_3749343837;Lombarda Motori;45.5811303;9.3005341;shop;car;;osm_node
osm:node_3758959049;Dottoressa Francesca Farina;45.590301;9.2669484;amenity;doctors;;osm_node
osm:node_3766190824;Equitalia;45.5831658;9.2659324;office;company;;osm_node
osm:node_3770766704;top firme;45.5815749;9.2737397;shop;clothes;;osm_node
osm:node_3770766710;Fuori di pizza;45.5969152;9.2570827;amenity;restaurant;;osm_node
osm:node_3779782527;Objet;45.5844438;9.2717892;craft;handicraft;;osm_node
osm:node_3779782528;Lister;45.5825017;9.2713374;shop;clothes;;osm_node
osm:node_3789089568;Eurocar 97;45.5820704;9.300197;shop;car;;osm_node
osm:node_3789089570;Fratelli Libanore;45.5818383;9.2961404;shop;car_repair;;osm_node
osm:node_3789089888;L'Acqualità;45.5817304;9.2987884;shop;laundry;;osm_node
osm:node_3789089889;L'Orchidea 2;45.5817178;9.2990534;amenity;cafe;;osm_node
osm:node_3789089891;Longo Gomme;45.5814891;9.2994677;shop;tyres;;osm_node
osm:node_3789089892;Mara;45.5817268;9.2989222;shop;hairdresser;;osm_node
osm:node_3789089936;Ortopedia Chirigu;45.5822903;9.294413;shop;orthopedics;;osm_node
osm:node_3799522504;Buffetti;45.5796742;9.2689822;shop;stationery;;osm_node
osm:node_3799523118;Morini Rent;45.5816244;9.2691685;amenity;car_rental;;osm_node
osm:node_3799523125;Peccati di Gola;45.579876;9.2672033;shop;deli;;osm_node
osm:node_3810355879;Il Poeta;45.5658456;9.2656684;amenity;cafe;;osm_node
osm:node_3810371916;Monde Ou Rien;45.5653727;9.2689353;amenity;bar;;osm_node
osm:node_3810374061;Red Corner;45.5669468;9.2706338;amenity;cafe;;osm_node
osm:node_3817841869;Attualità;45.5707784;9.2843339;shop;gift;;osm_node
osm:node_3817841870;Alimentari & macelleria;45.5813581;9.2825723;shop;convenience;;osm_node
osm:node_3817846606;Bellezza e Benessere;45.5707882;9.2850359;shop;beauty;;osm_node
osm:node_3817846607;Coeco;45.5719109;9.2853578;shop;hifi;;osm_node
osm:node_3817846608;Marisa Mirabella;45.5707823;9.2844115;shop;hairdresser;;osm_node
osm:node_3847152783;Centro Culturale Islamico di Monza e Brianza;45.5754441;9.2757726;amenity;place_of_worship;;osm_node
osm:node_3847152784;Costruzioni Edili Rinaldi;45.5748824;9.2779342;office;company;;osm_node
osm:node_3847153426;Kochchi pepe;45.5770581;9.2796415;amenity;restaurant;;osm_node
osm:node_3847153431;Snack Express Srl;45.5755027;9.2804032;office;company;;osm_node
osm:node_3847155089;Nails Studio;45.5835155;9.2713344;shop;beauty;;osm_node
osm:node_3847155090;Banca Valsabbina;45.583969;9.2709069;amenity;bank;;osm_node
osm:node_3861222806;Impresa Rovelli;45.5734162;9.2929884;office;company;;osm_node
osm:node_3876653150;Burger's Family;45.5901627;9.2650401;amenity;fast_food;;osm_node
osm:node_3876653151;Convento dei Carmelitani Scalzi;45.5922453;9.2635489;amenity;monastery;;osm_node
osm:node_3876653152;Everest;45.5934455;9.2609249;amenity;cafe;;osm_node
osm:node_3876653824;Salone 2000;45.5933731;9.2610112;shop;hairdresser;;osm_node
osm:node_3876653825;Sweet Home;45.5927725;9.261807;shop;furniture;;osm_node
osm:node_3876653965;Ristomatic;45.5869818;9.2692996;amenity;vending_machine;;osm_node
osm:node_3876653966;Sartoria Boito;45.5930976;9.2613975;craft;tailor;;osm_node
osm:node_3884651594;AutoVanti Monza;45.5797691;9.3209945;shop;car;;osm_node
osm:node_3899437070;My Glass;45.5650513;9.2707536;shop;car_repair;;osm_node
osm:node_3899438854;Accademia Pbs;45.5643204;9.2712177;amenity;school;;osm_node
osm:node_3899438855;Biblioteca di San Rocco;45.5639008;9.2690619;amenity;library;yes;osm_node
osm:node_3899438856;Cartoleria Caprotti;45.5877743;9.2658693;shop;stationery;;osm_node
